CustomerID,CustomerName,Email,Phone,City,State,Region,Segment,SignupDate,CustomerLifetimeValue,PurchaseCount,AverageOrderValue
8162,Kelly Lewis,padillanicole@example.org,5243486335,Williamsview,Indiana,Southeast,Small Business,2023-06-20,17127.27,14,1223.3764285714285
8163,Karen Holden,ghull@example.net,343426715958750,Vickiberg,New Hampshire,Northeast,Consumer,2022-05-30,8593.17,12,716.0975
8164,Lisa Maynard,webstersean@example.net,8005130274073,Rebeccaborough,Connecticut,West,Small Business,2025-02-17,15372.630000000001,6,2562.105
8165,Monique Walker,laurenmorrison@example.org,947694768972593,Jacksontown,Texas,Midwest,Consumer,2022-03-01,4247.0599999999995,8,530.8824999999999
8166,Kelly Lopez,scottpadilla@example.com,5267110467647,Port Davidland,Alaska,Southwest,Small Business,2023-11-20,12456.32,6,2076.0533333333333
8167,Michelle Jackson,gherrera@example.org,8324716043,Trevorfurt,Oklahoma,Southwest,Corporate,2023-04-25,15264.87,7,2180.6957142857145
8168,Joseph Haynes,ppayne@example.net,9363001800,Woodton,Iowa,Northeast,Small Business,2022-12-14,25945.12,13,1995.7784615384614
8169,Harry Foster,npeterson@example.org,4386303273,Russellshire,Delaware,Northeast,Corporate,2021-08-12,26551.02,8,3318.8775
8170,Antonio Phillips,richard12@example.org,89248317176527,East Andrew,Minnesota,Midwest,Corporate,2024-11-15,8793.970000000001,4,2198.4925000000003
8171,Emily Richards,danielwall@example.org,9823468629839,Hendersonside,West Virginia,West,Corporate,2025-06-16,21222.21,7,3031.7442857142855
8172,Amanda Rodriguez,qwhite@example.com,5444007153,Lake Robert,Michigan,Southwest,Small Business,2022-01-17,13868.68,10,1386.868
8173,John Hunt,calebramirez@example.net,5144475482,Hayesfort,Oregon,Midwest,Corporate,2025-12-27,8213.16,6,1368.86
8174,Amy Acosta,rphillips@example.org,00131321461470780,New Williamhaven,Massachusetts,Northeast,Consumer,2023-03-06,10617.220000000001,8,1327.1525000000001
8175,Katherine Oliver,rosariohelen@example.net,68788531274392,Clarkville,Vermont,Northeast,Small Business,2023-06-07,27745.52,13,2134.2707692307695
8176,Marc Green,matthewfry@example.org,4822719450,South Nicholasburgh,Washington,Southwest,Consumer,2024-02-26,2375.17,5,475.034
8177,Jason Graham,hollymeyer@example.net,73583404423302,Evansview,Kansas,West,Corporate,2024-01-18,27184.16,14,1941.7257142857143
8178,Stephen Perez,sophianorton@example.org,00161363403278912,Hickmanview,Idaho,Southeast,Small Business,2025-06-09,10999.02,5,2199.804
8179,Janet Holmes,uclark@example.net,8658170910,Port Charleneborough,Kansas,Southwest,Small Business,2026-01-27,26174.29,13,2013.4069230769232
8180,Emma Martin,adamramirez@example.com,0018797904233,Lake Mark,Utah,Midwest,Consumer,2025-02-22,9783.85,9,1087.0944444444444
8181,Shannon Wise,shaneklein@example.net,18363611306,Pearsonberg,Illinois,Southwest,Small Business,2022-06-18,19252.45,10,1925.2450000000001
8182,Victoria Robbins,sandrakerr@example.net,3917799950,North Abigail,Iowa,West,Small Business,2022-09-19,25877.57,15,1725.1713333333332
8183,Paul Smith,oolson@example.org,139873648517700,Stewartland,South Carolina,Southwest,Small Business,2023-03-27,7349.830000000001,7,1049.9757142857145
8184,Joshua Barton,smithgeorge@example.org,820790212486146,New Drew,Michigan,West,Small Business,2025-08-13,12297.58,6,2049.596666666667
8185,Lori Alexander,allenstacey@example.net,0016167160500,Port Kevinfort,Michigan,Southwest,Consumer,2023-02-12,15094.42,13,1161.1092307692309
8186,Diamond Hahn,wjohnson@example.com,51781137126804,West Emily,Colorado,West,Consumer,2023-01-02,6184.25,8,773.03125
8187,William Long,valerie12@example.org,9703072867,Lake Meganchester,Delaware,West,Small Business,2021-09-02,14174.54,9,1574.948888888889
8188,Suzanne Rios,nicholas32@example.net,8259149206,Josephville,Indiana,Northeast,Small Business,2024-02-07,15376.21,9,1708.4677777777777
8189,Nicole Miller,stacey98@example.com,68472331456060,Simston,Rhode Island,Northeast,Consumer,2026-06-06,9409.43,9,1045.4922222222222
8190,Michael Brown,khamilton@example.net,9057603253,North Brianville,Oklahoma,Southeast,Corporate,2025-03-15,31904.64,13,2454.203076923077
8191,Rebecca Maldonado,melissamarks@example.com,00138267043907541,New Bruce,Massachusetts,West,Small Business,2022-06-13,12211.32,7,1744.4742857142858
8192,Anna Russell,henrychelsea@example.org,9475630874086,East Seth,Wyoming,West,Corporate,2025-12-29,16279.55,7,2325.65
8193,Michelle Gross,timothy35@example.com,5013434678,Martinfort,Idaho,Southwest,Small Business,2025-08-01,21121.22,9,2346.8022222222226
8194,David Solis,andrew91@example.com,8712254184,Port Kylemouth,Pennsylvania,Northeast,Corporate,2024-03-09,20836.61,9,2315.178888888889
8195,David Ferguson,brian98@example.net,4109417968,West Joanne,Michigan,Southwest,Corporate,2025-04-20,21223.75,8,2652.96875
8196,Elizabeth Foley,amiller@example.net,001281411387607773,Cookstad,California,West,Small Business,2026-06-17,27579.95,14,1969.9964285714286
8197,Douglas Edwards,xrivera@example.net,9566151947935,North Jennifer,Michigan,Northeast,Corporate,2022-02-02,19137.61,13,1472.1238461538462
8198,Jeffrey Johnson,wrivas@example.org,3384727531704,Riceport,Iowa,Southwest,Small Business,2026-01-17,18618.8,10,1861.8799999999999
8199,Angela Holt,jacob60@example.com,8192992798633,Mathewmouth,Colorado,Northeast,Consumer,2026-04-27,8171.18,8,1021.3975
8200,Kevin Mills,fknight@example.com,8094509597,Rodriguezmouth,Virginia,West,Consumer,2023-09-17,7111.54,10,711.154
8201,Todd Sawyer,rollinspatricia@example.org,6619347882992,South Dakotachester,Indiana,Northeast,Small Business,2025-09-18,11790.65,8,1473.83125
8202,Christopher Bates,diane48@example.com,0014153254843,Garciamouth,Texas,Midwest,Consumer,2022-12-05,14259.82,13,1096.9092307692308
8203,Victoria Holmes,christopher06@example.org,18994218386,West Williamborough,North Carolina,Midwest,Corporate,2025-12-06,10284.25,7,1469.1785714285713
8204,Stephanie Thompson,marycontreras@example.net,00192336396331067,Dunnland,Montana,Northeast,Small Business,2024-11-20,25103.48,13,1931.0369230769231
8205,William Waters,ianwatkins@example.net,6998951005810,Moralesfurt,Idaho,Southwest,Corporate,2025-06-03,16069.869999999999,6,2678.3116666666665
8206,Christopher Trujillo,edward23@example.net,315353908857575,North Meganberg,Arizona,Midwest,Small Business,2026-07-07,5431.37,4,1357.8425
8207,Zachary Strong,rbrooks@example.org,5988136198,Port William,Washington,Midwest,Corporate,2026-03-02,13281.519999999999,5,2656.3039999999996
8208,Anthony Warren,lisajohnson@example.com,879834529278427,Port Michael,Louisiana,Southeast,Corporate,2026-01-04,37912.85,13,2916.373076923077
8209,Alicia Decker,wilkinscollin@example.net,377996893621847,North Daniellefort,Oklahoma,Southwest,Consumer,2025-03-03,11548.82,9,1283.2022222222222
8210,Erin Perry,ucarlson@example.com,00136895660598280,Courtneymouth,Wyoming,Midwest,Corporate,2026-06-21,30430.21,10,3043.0209999999997
8211,Calvin Moore,walkerpedro@example.com,5686798873,East Bryan,Massachusetts,Midwest,Consumer,2023-04-24,2580.56,4,645.14
8212,John Meza,nicholasphelps@example.net,001832398247844642,Davisfort,Arizona,Southeast,Small Business,2025-04-14,25889.11,13,1991.47
8213,Suzanne Ruiz,cheyenneturner@example.com,9155133157174,Davidfort,Missouri,West,Small Business,2024-10-21,21100.8,13,1623.1384615384616
8214,Calvin Gibbs,ian92@example.org,2684972039437,West Melanietown,Kentucky,Midwest,Small Business,2022-07-04,27710.23,16,1731.889375
8215,Erica Holt,hendersonandrea@example.net,60246498757252,Courtneyberg,Pennsylvania,Southwest,Corporate,2024-06-08,33354.17,10,3335.417
8216,Beth Cortez,dcarpenter@example.com,18684524485,New Kathy,Pennsylvania,Southeast,Corporate,2024-05-19,17301.010000000002,6,2883.501666666667
8217,Anthony Webster,salinascharles@example.org,3117480745,South Jeffreychester,Nevada,Northeast,Corporate,2022-10-31,2925.1099999999997,3,975.0366666666665
8218,Mr. Kevin Patel,garnerevan@example.com,13076106174948,Wolfhaven,Michigan,Midwest,Small Business,2022-10-16,20423.41,9,2269.2677777777776
8219,Steven Cooper,jamie68@example.com,12077245254,Kathrynmouth,Indiana,West,Small Business,2022-08-26,28820.03,9,3202.2255555555553
8220,Kevin Young,allenryan@example.com,001555606671727236,New Christopher,Utah,Southeast,Corporate,2024-04-29,19912.95,11,1810.2681818181818
8221,Nicholas Petersen,tonyalvarez@example.net,382269958654826,Cherylshire,Alabama,Midwest,Consumer,2024-07-05,12913.57,8,1614.19625
8222,Paul Ochoa,pricejohn@example.com,56066333790881,Michaelburgh,Maine,Northeast,Small Business,2022-06-28,20541.03,11,1867.3663636363635
8223,Alan Morales,tamara88@example.net,3645456521998,Donnaport,Connecticut,Southwest,Corporate,2024-10-20,24589.68,7,3512.8114285714287
8224,Deanna Fisher,kevin19@example.com,400659633275436,North Megan,Georgia,West,Corporate,2021-12-23,27434.48,12,2286.2066666666665
8225,Danielle Anderson,jonesjason@example.org,878218754441897,Carolynbury,Maine,Southeast,Corporate,2023-09-01,44227.35,14,3159.0964285714285
8226,Joe Lee,harrisjerry@example.com,9617855788,East Emily,Kansas,Southeast,Corporate,2022-07-31,24790.31,13,1906.9469230769232
8227,Diane Houston,aandrade@example.net,77948506679866,Jonathanland,Wyoming,Southwest,Corporate,2024-02-03,17897.29,7,2556.7557142857145
8228,Shelley Schaefer,davidlong@example.com,00128453231334605,Kathrynton,Wyoming,Midwest,Corporate,2023-03-22,17457.67,7,2493.952857142857
8229,Danielle Mitchell,kfoster@example.net,7738374254189,West Brooke,South Carolina,Midwest,Consumer,2026-01-27,5995.09,10,599.509
8230,Tammy Santana,ronaldsalinas@example.org,18668107933006,Jasonbury,Oklahoma,Southeast,Corporate,2024-08-15,20611.71,8,2576.46375
8231,Brian Macdonald,edwardsmichael@example.com,491675409365934,New Andrewshire,South Carolina,Northeast,Consumer,2022-03-07,13800.86,13,1061.6046153846155
8232,Brenda Miller,charrington@example.net,52151474591506,Kimberlyberg,Texas,Southeast,Small Business,2022-05-17,18912.04,9,2101.337777777778
8233,Ashley Peck,lewishenry@example.net,93240804845939,Wilkersonfort,Kentucky,Midwest,Small Business,2026-07-02,11855.41,8,1481.92625
8234,Kimberly Smith,brittany30@example.net,2697096538,Stephanieborough,Kentucky,West,Corporate,2024-08-24,19372.85,7,2767.5499999999997
8235,Mitchell Edwards,jasmine52@example.org,3898792803,North Conniehaven,Montana,West,Small Business,2025-11-30,26337.530000000002,9,2926.3922222222227
8236,Jeffrey Bailey,stewartalex@example.com,0018744436870,South Aarontown,Kentucky,Southeast,Corporate,2024-01-30,20564.01,8,2570.50125
8237,Kevin Moon,rachel06@example.org,1290825824621646,Janiceberg,Nevada,West,Small Business,2026-05-19,11583.9,7,1654.8428571428572
8238,William Pierce,jamesmacdonald@example.org,0015529747461978,Michaelland,Missouri,Northeast,Consumer,2023-10-08,7536.61,7,1076.6585714285713
8239,Linda Lambert,deanangela@example.org,1712700458970928,Michelleburgh,Texas,Northeast,Consumer,2025-06-05,10174.48,10,1017.448
8240,Krista Mitchell,wolfebrian@example.com,15859097209,Dominguezstad,New Mexico,West,Small Business,2024-03-28,40600.44,14,2900.031428571429
8241,Rodney Ortiz,coxnatalie@example.net,4827329283,Michaelside,Louisiana,Southwest,Corporate,2025-04-30,13416.259999999998,6,2236.043333333333
8242,Christopher Smith,williamscrystal@example.com,48058564405922,New Adriana,South Dakota,Southeast,Small Business,2025-02-06,15721.32,8,1965.165
8243,Deborah Lowe,andersonjeff@example.net,81257870179855,Fisherbury,Wyoming,Midwest,Small Business,2023-02-09,14346.94,9,1594.1044444444444
8244,Carol Jimenez,madelinemedina@example.org,4882019306,Barnesport,Michigan,Midwest,Corporate,2024-10-24,21889.5,9,2432.1666666666665
8245,John Wilson,ronnieramirez@example.com,4647227726,New Krystalland,Pennsylvania,Southeast,Corporate,2025-06-20,18782.510000000002,6,3130.4183333333335
8246,Peter Mitchell,richardbarnes@example.net,4867097105,Port Brandonburgh,Rhode Island,Northeast,Small Business,2022-09-22,13665.32,9,1518.368888888889
8247,Kevin Garcia,alex87@example.org,9434906838,Lake Kevinview,Florida,Midwest,Small Business,2022-12-21,17190.58,14,1227.8985714285716
8248,Juan Ellis,erinmurphy@example.org,6545468530,Lake Cheryl,North Dakota,West,Consumer,2026-04-28,13068.46,8,1633.5575
8249,Dr. Vanessa Brown,ubrock@example.net,35425208777302,Romeroburgh,Illinois,Midwest,Consumer,2022-06-30,8638.960000000001,5,1727.7920000000001
8250,Calvin Newman,amandalopez@example.net,1894706350335848,Ianhaven,Colorado,Southwest,Consumer,2024-06-11,10322.31,7,1474.6157142857141
8251,Eric Palmer,thomasaustin@example.net,5802935063,Melissaborough,Kentucky,Southeast,Small Business,2022-09-27,13807.11,14,986.2221428571429
8252,Mr. Joseph Osborne,chankatrina@example.org,17982845784,Pattersonfurt,South Dakota,Southeast,Small Business,2023-09-07,13624.72,9,1513.8577777777778
8253,Kimberly Wilson DDS,denise17@example.com,68155199822015,East Jeffrey,New Hampshire,Midwest,Consumer,2024-06-23,9324.69,7,1332.0985714285714
8254,Benjamin Acevedo,williamsmith@example.net,2423530847,Jasonfurt,Florida,Southwest,Consumer,2022-04-09,10004.44,11,909.4945454545455
8255,Michael Walsh,thomasthomas@example.org,1949558496850887,Davidton,Montana,Southeast,Consumer,2024-01-07,12032.9,12,1002.7416666666667
8256,Logan Robinson,flloyd@example.org,4425197893,South Maxwell,Kansas,Southeast,Corporate,2021-09-14,36068.08,13,2774.4676923076922
8257,Shawn Decker,monicajohnson@example.org,175669743052763,Lake Alexandra,Alabama,Southeast,Consumer,2024-10-19,7070.01,8,883.75125
8258,Samantha Perry,angeladavis@example.net,0019588430115,North Joyce,South Dakota,Northeast,Corporate,2025-08-13,22887.7,9,2543.077777777778
8259,Charles White,william75@example.com,79424894373375,Samanthaland,Louisiana,Southeast,Consumer,2024-09-22,11025.79,7,1575.1128571428574
8260,Terry Lewis,john38@example.org,001297771122468705,Thomasview,Maryland,West,Corporate,2024-05-11,30712.48,10,3071.248
8261,Terri Hill,fallen@example.org,6204710481,West Miguel,Wyoming,Southwest,Corporate,2024-08-23,7676.719999999999,5,1535.3439999999998
8262,Thomas Lewis,fergusonsteven@example.com,7543121742,Kennethfurt,New Mexico,West,Small Business,2024-08-05,21262.96,8,2657.87
8263,Tyler Russell,ferrelltanya@example.net,9856753276,Fosterborough,Ohio,West,Consumer,2021-10-07,9253.77,6,1542.295
8264,Susan Hernandez,nicolelee@example.com,4218135243393,Watkinsview,Nevada,Southwest,Consumer,2021-11-05,6924.84,9,769.4266666666667
8265,Jennifer Williams,irobinson@example.net,0016576202548446,Stephanieshire,Tennessee,West,Small Business,2021-08-12,12414.2,8,1551.775
8266,Connie Martin,walkermatthew@example.org,324650466385239,Garciatown,Tennessee,Southwest,Small Business,2024-02-28,35698.47,14,2549.8907142857142
8267,Denise Armstrong,ustewart@example.net,743400438717838,North Lawrence,Idaho,West,Corporate,2024-05-18,20004.65,5,4000.9300000000003
8268,David Burton,summersdanielle@example.com,8405126926,Johnsonburgh,Idaho,Midwest,Small Business,2022-11-02,25158.72,13,1935.2861538461539
8269,Erin Mcclain,laura50@example.org,6262287239,Mariashire,Utah,Midwest,Corporate,2023-09-12,20969.9,9,2329.988888888889
8270,Tammy Cunningham,valenciajennifer@example.org,4636772975486,Lake Zacharyton,Wyoming,Southwest,Corporate,2025-07-05,3296.76,2,1648.38
8271,Melissa Pierce,mharris@example.com,6796513388,South Audrey,Maine,Midwest,Consumer,2025-10-08,11263.35,7,1609.05
8272,Nicholas Owens,zmarshall@example.org,9774495857930,Mcdonaldfort,Kansas,Midwest,Small Business,2023-09-09,11095.83,10,1109.583
8273,Anita Paul,bethmathis@example.com,13849793447655,Knappchester,Iowa,Midwest,Consumer,2023-05-01,15544.93,11,1413.1754545454546
8274,Barbara Mcgee,ryanshepherd@example.net,951562932944491,Thompsonmouth,Hawaii,Southeast,Corporate,2021-11-13,23146.19,7,3306.598571428571
8275,Alicia Gordon,davenportwilliam@example.org,9563390448396,Lake Kimberlybury,Washington,Southeast,Small Business,2022-05-22,20710.26,11,1882.7509090909089
8276,Zachary Anderson,johnstephens@example.org,9679019839808,Cannonfort,Nebraska,West,Consumer,2026-06-05,15799.05,10,1579.905
8277,Erin Garcia,fbenitez@example.com,8229334397401,Haydenview,North Carolina,Northeast,Small Business,2024-07-03,22276.23,12,1856.3525
8278,Martha Martin,timothyford@example.org,9937693040,East Jessicastad,South Carolina,Southwest,Small Business,2024-04-09,23868.15,14,1704.8678571428572
8279,Alyssa Owens,fpena@example.net,18544182568551,New Katherine,Vermont,Midwest,Consumer,2021-08-30,10002.88,7,1428.982857142857
8280,Rodney Juarez,dsnyder@example.com,678214802988999,Lake Victoriatown,Minnesota,West,Consumer,2023-11-20,4423.9800000000005,3,1474.66
8281,Ryan Butler,paulmartinez@example.org,524828849497718,Rebeccamouth,Tennessee,Midwest,Small Business,2023-01-06,21591.64,13,1660.8953846153845
8282,Kimberly Tucker,esharp@example.com,2497598093,Catherineport,Minnesota,West,Consumer,2023-07-30,5052.530000000001,4,1263.1325000000002
8283,Dr. Courtney Goodwin,granttravis@example.net,7072439121,Wilkinsonview,Florida,Southwest,Corporate,2022-12-19,33059.31,12,2754.9424999999997
8284,Sarah Johnson,steven35@example.org,4386630296,Port Anneview,Oklahoma,West,Consumer,2025-04-22,7017.22,11,637.929090909091
8285,Sierra Adams,kellyjohnson@example.com,00168288246161238,New Jefferyberg,Washington,Southwest,Small Business,2022-11-12,25025.75,10,2502.575
8286,Patrick Smith,martinmartinez@example.net,9055110127,Natashamouth,South Dakota,Southwest,Corporate,2021-10-28,21179.43,7,3025.632857142857
8287,Andre Brown,mgolden@example.com,156137210376138,Lake Blakeburgh,Delaware,West,Corporate,2022-06-20,25865.64,10,2586.564
8288,Daniel Stanley,pattonlisa@example.com,19397222838066,Lisaport,Iowa,Northeast,Consumer,2023-09-05,2415.11,5,483.02200000000005
8289,Eric Anderson,abutler@example.com,18217051376,New Curtis,South Dakota,Northeast,Small Business,2024-04-08,18201.5,9,2022.388888888889
8290,Breanna Andrews,wlawson@example.com,148682282958797,East Katherinestad,Colorado,Southwest,Small Business,2023-05-09,14373.43,9,1597.0477777777778
8291,Brian Mills,juliephillips@example.com,0014058048553563,Danielstown,Vermont,Northeast,Corporate,2022-05-18,28675.989999999998,11,2606.9081818181817
8292,George Harris,samantha29@example.net,16865527136,North Heatherberg,Florida,Southwest,Small Business,2023-03-26,17314.77,8,2164.34625
8293,Carrie Johnson,arobertson@example.com,7109276559,East Samuel,Colorado,Southeast,Consumer,2026-06-16,7652.82,11,695.710909090909
8294,Shelby Herrera,lindsey79@example.com,319899799055367,Williamsview,Arkansas,Midwest,Consumer,2021-07-20,7725.9800000000005,10,772.5980000000001
8295,Dorothy Cooper,martinbeverly@example.com,772983087916027,Aliciaside,Oregon,Midwest,Small Business,2024-07-17,13765.24,8,1720.655
8296,Dr. Anthony Perry,jaywilliams@example.net,0017094730152458,Carrillotown,Wisconsin,Midwest,Small Business,2024-10-13,6696.88,7,956.6971428571429
8297,Joseph Mitchell,roy84@example.org,902918968824371,Forbesside,Connecticut,Northeast,Small Business,2025-10-01,18514.29,7,2644.8985714285714
8298,Barbara Ritter,turnerharry@example.org,4058332850589,Port Donna,Nebraska,West,Corporate,2025-04-23,8758.609999999999,5,1751.7219999999998
8299,Paul Rodriguez,trevor06@example.com,595405301564697,North Amymouth,Connecticut,Southwest,Small Business,2023-03-06,20360.12,16,1272.5075
8300,Shaun Ferguson,stricklandjames@example.net,7866557214,Baileybury,Colorado,Southeast,Corporate,2026-01-20,12156.48,5,2431.296
8301,James Brown MD,thomas55@example.com,63525137253921,Williamsmouth,Iowa,Southeast,Small Business,2025-01-28,13594.31,7,1942.0442857142857
8302,John Garner,kennedyrobin@example.org,3706223243553,North Ray,Texas,Southwest,Corporate,2024-04-17,22898.36,8,2862.295
8303,Robert Cole,larry85@example.net,9255900292,South Patricia,Minnesota,West,Small Business,2024-02-03,22223.96,10,2222.3959999999997
8304,Andrew Cook,david86@example.net,3195588916,Markstad,Arizona,Midwest,Corporate,2023-04-12,23752.21,7,3393.172857142857
8305,Amber Martin,ronaldcampbell@example.com,7003489148466,Autumnville,Vermont,Southeast,Small Business,2022-06-11,28216.51,17,1659.794705882353
8306,Willie Kelly,amyrhodes@example.net,5662719844,North Ariel,Arkansas,West,Corporate,2024-02-04,15829.17,6,2638.195
8307,Thomas Jones,erinhughes@example.net,16572186407,Jeffreybury,Connecticut,Southeast,Small Business,2025-06-18,27626.920000000002,14,1973.3514285714286
8308,Whitney Booker,halemichelle@example.org,16396248496,South Timothyport,West Virginia,West,Corporate,2022-10-09,23513.1,7,3359.0142857142855
8309,Joanne Boyd,michael45@example.org,781740108406397,New Aaronfort,Montana,Northeast,Small Business,2025-05-05,20307.52,11,1846.138181818182
8310,Eric Smith,meadowssusan@example.com,9104420020,North Vincent,Nebraska,Northeast,Small Business,2026-02-11,26953.89,13,2073.376153846154
8311,Heidi Watts,jeffrey87@example.net,001480333439658979,North Johnburgh,Vermont,Midwest,Small Business,2026-05-02,32257.65,11,2932.5136363636366
8312,Anthony Hayden,stacylarson@example.org,3803508446,Scottland,New Mexico,Northeast,Consumer,2023-09-30,6165.110000000001,8,770.6387500000001
8313,Gregory Carter,ithomas@example.net,435241092227580,Pamelaland,Arizona,West,Consumer,2022-01-16,12534.23,11,1139.4754545454546
8314,Theodore Thomas,nathanbrewer@example.com,15675644731080,Nguyenland,Colorado,West,Corporate,2023-08-19,23655.29,10,2365.529
8315,Amber Coleman,derekhodge@example.net,981883844725153,Diazstad,New Hampshire,Southeast,Small Business,2023-10-31,19228.84,8,2403.605
8316,Cindy Wright,brandi99@example.net,824333267570340,Roblesmouth,Georgia,Southeast,Consumer,2025-10-16,9348.560000000001,5,1869.7120000000002
8317,Willie Campbell,michelle67@example.net,0016488924117,Port Katie,Montana,West,Consumer,2026-04-18,20320.06,17,1195.2976470588237
8318,Kristin Burgess,hopkinscandace@example.net,2704897657133,Gonzalezstad,Alaska,Southeast,Consumer,2021-08-07,11791.74,9,1310.1933333333334
8319,James Zamora,meyersfrances@example.net,52855808144870,Lake Marissa,Missouri,Southwest,Small Business,2024-11-15,14901.03,8,1862.62875
8320,Mary Black,christopher29@example.com,614697868433786,Jameschester,Wisconsin,Northeast,Corporate,2026-03-05,37581.33,12,3131.7775
8321,Isabella Bass,anthonywilson@example.org,2447305699,Seanburgh,Montana,Northeast,Consumer,2022-10-27,14767.130000000001,17,868.654705882353
8322,Cheryl Young,luisjackson@example.com,8825276855,South Becky,South Carolina,Southwest,Small Business,2024-03-19,14284.17,8,1785.52125
8323,Michael Watson,saundersjeff@example.org,17583255520,Rebeccastad,Pennsylvania,Southwest,Corporate,2022-04-28,22800.94,8,2850.1175
8324,Kelly Kelly,robert27@example.org,2559878721,Port Ritaberg,Michigan,Southwest,Small Business,2025-09-30,7986.31,7,1140.9014285714286
8325,Eric Griffin,hunterrenee@example.net,8879236833,Westview,Maine,Southwest,Consumer,2025-05-19,21454.13,15,1430.2753333333335
8326,Miguel Forbes,amy16@example.org,0016162052020226,South Johnmouth,Pennsylvania,Midwest,Consumer,2024-09-22,6556.33,7,936.6185714285714
8327,Noah Guerrero,richmondjonathan@example.net,0018955549038,Lake Maria,Illinois,Northeast,Corporate,2024-04-24,11721.69,4,2930.4225
8328,Valerie Williams,christopher41@example.org,6675251505,Lopezmouth,Kentucky,Midwest,Consumer,2022-08-27,9189.79,11,835.4354545454546
8329,Jeffrey Wise,melissamontgomery@example.org,6237313370652,Underwoodton,New York,Southwest,Corporate,2021-11-11,14962.99,5,2992.598
8330,Veronica Martinez,mshort@example.net,921730664115133,Port Shelbyville,Nebraska,Southwest,Consumer,2025-08-11,8540.24,9,948.9155555555556
8331,Alan Wilson,houstonpriscilla@example.org,5217711519890,Davidfort,New Mexico,Southeast,Corporate,2024-09-12,11636.849999999999,8,1454.6062499999998
8332,Christopher Ferguson,barry76@example.org,001461203196715529,East John,Wisconsin,Southwest,Consumer,2021-12-27,7367.48,5,1473.4959999999999
8333,David Marshall,ggreer@example.org,28121015748313,North Melissa,Vermont,Southeast,Corporate,2025-11-30,31029.74,11,2820.8854545454546
8334,Matthew Powell,edwarderickson@example.net,3694853827,Carloston,Alaska,Northeast,Corporate,2022-01-11,18475.14,7,2639.305714285714
8335,Jeffrey Garcia,amanda89@example.com,139656816104955,South Amandaside,Arizona,Southwest,Consumer,2022-06-03,19407.97,13,1492.9207692307693
8336,Eric Brewer,lawsonmatthew@example.org,8303875960515,New Laura,Mississippi,West,Corporate,2021-08-03,24933.96,11,2266.723636363636
8337,John King,dramos@example.net,508393406093560,New Melaniestad,Virginia,Northeast,Small Business,2021-11-11,11436.109999999999,6,1906.0183333333332
8338,Jimmy Smith,erodriguez@example.com,8553466263,Michaelland,Oregon,Northeast,Small Business,2025-02-26,23393.12,9,2599.2355555555555
8339,Lisa Mahoney,george46@example.org,8783566341,Port Julieton,Minnesota,Northeast,Small Business,2023-07-09,22302.09,10,2230.209
8340,Tim Williams,paulareed@example.net,001381631461388662,Kathrynborough,South Carolina,Midwest,Consumer,2023-08-03,7236.56,7,1033.7942857142857
8341,Kayla Williams,alvarezamy@example.com,193252267868275,Ashleyburgh,Virginia,Southeast,Consumer,2024-11-16,10570.27,7,1510.0385714285715
8342,Sheila Jackson,reynoldssamantha@example.org,357547047221452,West Matthewport,Alaska,West,Consumer,2021-07-29,7080.96,7,1011.5657142857143
8343,Ronald Nelson,laura61@example.com,6414509221,New Jeffrey,New Jersey,Northeast,Corporate,2022-12-17,12627.61,4,3156.9025
8344,Taylor King,smartinez@example.com,6866564965471,East Casey,Minnesota,Southwest,Corporate,2026-05-19,9530.04,5,1906.0080000000003
8345,Jenny Jones,bakerrobert@example.net,00188443837018233,Hopkinsstad,Alaska,Northeast,Small Business,2022-04-16,10337.34,8,1292.1675
8346,Veronica Garcia,matkins@example.com,5187513728,Richardport,Iowa,West,Corporate,2025-06-30,6301.16,4,1575.29
8347,Anna Jones,rodriguezjohn@example.com,5239350402,Oliverbury,North Dakota,Northeast,Consumer,2022-11-10,2507.21,7,358.17285714285714
8348,Wanda Baker,fhogan@example.com,9676171396,South Amanda,Washington,Southeast,Small Business,2024-03-10,6263.1,5,1252.6200000000001
8349,Angela Flores,edwardwagner@example.net,8624206828768,Davidport,Colorado,West,Corporate,2024-02-29,22233.420000000002,9,2470.38
8350,Stanley Chavez,colebrendan@example.net,8465716909,Jessicamouth,Illinois,Southeast,Small Business,2021-10-12,14026.65,8,1753.33125
8351,Richard Wolf,lopezolivia@example.org,6048718875,Adamston,Iowa,Southeast,Corporate,2025-10-17,20646.92,10,2064.692
8352,Laura Callahan,brucesherman@example.net,5855878526,Katrinastad,North Dakota,Northeast,Small Business,2024-02-01,10529.220000000001,7,1504.1742857142858
8353,Christina Harrison,benjamin55@example.org,15078377954,Ericshire,Virginia,Southeast,Small Business,2021-09-17,25105.32,8,3138.165
8354,Travis Johnson,tina36@example.net,9034116404,Lake Jennifer,Texas,Midwest,Small Business,2021-09-01,17062.92,11,1551.1745454545453
8355,Thomas West,tyler17@example.net,5424200542,Port Joshua,Maryland,Southeast,Corporate,2025-05-27,34106.14,13,2623.5492307692307
8356,Christopher Valdez,tylerlynch@example.org,1684971395209797,Rhondafurt,Nevada,Southeast,Small Business,2024-08-17,15265.48,7,2180.782857142857
8357,Patricia Brown,nguyenjulie@example.com,5753773201770,Blairchester,New Hampshire,Southeast,Corporate,2022-11-08,28126.55,11,2556.9590909090907
